Date,Month,Year,State,Cured,Deaths,Confirmed,CuredActual,DeathsActual,ConfirmedActual
22-05-2020,May,2020,Uttar Pradesh,3204,138,5515,138,11,340
23-05-2020,May,2020,Uttar Pradesh,3238,152,5735,34,14,220
24-05-2020,May,2020,Uttar Pradesh,3406,155,6017,168,3,282
25-05-2020,May,2020,Uttar Pradesh,3538,161,6268,132,6,251
26-05-2020,May,2020,Uttar Pradesh,3581,165,6532,43,4,264
27-05-2020,May,2020,Uttar Pradesh,3698,170,6548,117,5,16
28-05-2020,May,2020,Uttar Pradesh,3991,182,6991,293,12,443
29-05-2020,May,2020,Uttar Pradesh,4215,197,7170,224,15,179
30-05-2020,May,2020,Uttar Pradesh,4244,198,7284,29,1,114
31-05-2020,May,2020,Uttar Pradesh,4410,201,7445,166,3,161
01-06-2020,Jun,2020,Uttar Pradesh,4709,213,7823,299,12,378
02-06-2020,Jun,2020,Uttar Pradesh,4843,217,8075,134,4,252
03-06-2020,Jun,2020,Uttar Pradesh,5030,222,8361,187,5,286
04-06-2020,Jun,2020,Uttar Pradesh,5176,229,8729,146,7,368
05-06-2020,Jun,2020,Uttar Pradesh,5439,245,9237,263,16,508
06-06-2020,Jun,2020,Uttar Pradesh,5648,257,9733,209,12,496
07-06-2020,Jun,2020,Uttar Pradesh,5648,257,9733,0,0,0
08-06-2020,Jun,2020,Uttar Pradesh,6185,275,10536,537,18,803
09-06-2020,Jun,2020,Uttar Pradesh,6344,283,10947,159,8,411
10-06-2020,Jun,2020,Uttar Pradesh,6669,301,11335,325,18,388
11-06-2020,Jun,2020,Uttar Pradesh,6871,321,11610,202,20,275
12-06-2020,Jun,2020,Uttar Pradesh,7292,345,12088,421,24,478
13-06-2020,Jun,2020,Uttar Pradesh,7609,365,12616,317,20,528
14-06-2020,Jun,2020,Uttar Pradesh,7875,385,13118,266,20,502
15-06-2020,Jun,2020,Uttar Pradesh,8268,399,13615,393,14,497
16-06-2020,Jun,2020,Uttar Pradesh,8268,399,13615,0,0,0
17-06-2020,Jun,2020,Uttar Pradesh,8610,417,14091,342,18,476
18-06-2020,Jun,2020,Uttar Pradesh,8904,435,14598,294,18,507
19-06-2020,Jun,2020,Uttar Pradesh,9239,465,15181,335,30,583
20-06-2020,Jun,2020,Uttar Pradesh,9638,488,15785,399,23,604
21-06-2020,Jun,2020,Uttar Pradesh,9995,507,16594,357,19,809
22-06-2020,Jun,2020,Uttar Pradesh,10995,550,17731,1000,43,1137
23-06-2020,Jun,2020,Uttar Pradesh,11601,569,18322,606,19,591
24-06-2020,Jun,2020,Uttar Pradesh,12116,588,18893,515,19,571
25-06-2020,Jun,2020,Uttar Pradesh,12586,596,19557,470,8,664
26-06-2020,Jun,2020,Uttar Pradesh,13119,611,20193,533,15,636
27-06-2020,Jun,2020,Uttar Pradesh,13583,630,20943,464,19,750
28-06-2020,Jun,2020,Uttar Pradesh,14215,649,21549,632,19,606
29-06-2020,Jun,2020,Uttar Pradesh,14808,660,22147,593,11,598
30-06-2020,Jun,2020,Uttar Pradesh,15506,672,22828,698,12,681
01-07-2020,Jul,2020,Uttar Pradesh,16084,697,23492,578,25,664
02-07-2020,Jul,2020,Uttar Pradesh,16629,718,24056,545,21,564
03-07-2020,Jul,2020,Uttar Pradesh,17221,735,24825,592,17,769
04-07-2020,Jul,2020,Uttar Pradesh,17597,749,25797,376,14,972
05-07-2020,Jul,2020,Uttar Pradesh,18154,773,26554,557,24,757
06-07-2020,Jul,2020,Uttar Pradesh,18761,785,27707,607,12,1153
07-07-2020,Jul,2020,Uttar Pradesh,19109,809,28636,348,24,929
08-07-2020,Jul,2020,Uttar Pradesh,19627,827,29968,518,18,1332
09-07-2020,Jul,2020,Uttar Pradesh,20331,845,31156,704,18,1188
10-07-2020,Jul,2020,Uttar Pradesh,21127,862,32362,796,17,1206
11-07-2020,Jul,2020,Uttar Pradesh,21787,889,33700,660,27,1338
12-07-2020,Jul,2020,Uttar Pradesh,22689,913,35092,902,24,1392
13-07-2020,Jul,2020,Uttar Pradesh,23334,934,36476,645,21,1384
14-07-2020,Jul,2020,Uttar Pradesh,24203,955,38130,869,21,1654
15-07-2020,Jul,2020,Uttar Pradesh,24983,983,39724,780,28,1594
16-07-2020,Jul,2020,Uttar Pradesh,25743,1012,41383,760,29,1659
17-07-2020,Jul,2020,Uttar Pradesh,26675,1046,43441,932,34,2058
18-07-2020,Jul,2020,Uttar Pradesh,27634,1084,45163,959,38,1722
19-07-2020,Jul,2020,Uttar Pradesh,28664,1108,47036,1030,24,1873
20-07-2020,Jul,2020,Uttar Pradesh,29845,1146,49247,1181,38,2211
21-07-2020,Jul,2020,Uttar Pradesh,30831,1192,51160,986,46,1913
22-07-2020,Jul,2020,Uttar Pradesh,31855,1229,53288,1024,37,2128
23-07-2020,Jul,2020,Uttar Pradesh,33500,1263,55588,1645,34,2300
24-07-2020,Jul,2020,Uttar Pradesh,35803,1289,58104,2303,26,2516
25-07-2020,Jul,2020,Uttar Pradesh,37712,1348,60771,1909,59,2667
26-07-2020,Jul,2020,Uttar Pradesh,39903,1387,63742,2191,39,2971
27-07-2020,Jul,2020,Uttar Pradesh,41641,1426,66988,1738,39,3246
28-07-2020,Jul,2020,Uttar Pradesh,42833,1456,70493,1192,30,3505
29-07-2020,Jul,2020,Uttar Pradesh,44520,1497,73951,1687,41,3458
30-07-2020,Jul,2020,Uttar Pradesh,45807,1530,77334,1287,33,3383
31-07-2020,Jul,2020,Uttar Pradesh,46803,1587,81039,996,57,3705
01-08-2020,Aug,2020,Uttar Pradesh,48863,1630,85461,2060,43,4422
02-08-2020,Aug,2020,Uttar Pradesh,51334,1677,89048,2471,47,3587
03-08-2020,Aug,2020,Uttar Pradesh,53168,1730,92921,1834,53,3873
04-08-2020,Aug,2020,Uttar Pradesh,55393,1778,97362,2225,48,4441
05-08-2020,Aug,2020,Uttar Pradesh,57271,1817,100310,1878,39,2948
06-08-2020,Aug,2020,Uttar Pradesh,60558,1857,104388,3287,40,4078
07-08-2020,Aug,2020,Uttar Pradesh,63402,1918,108974,2844,61,4586
08-08-2020,Aug,2020,Uttar Pradesh,66834,1981,113378,3432,63,4404
09-08-2020,Aug,2020,Uttar Pradesh,69833,2028,118038,2999,47,4660
10-08-2020,Aug,2020,Uttar Pradesh,72650,2069,122609,2817,41,4571
11-08-2020,Aug,2020,Uttar Pradesh,76724,2120,126722,4074,51,4113
12-08-2020,Aug,2020,Uttar Pradesh,80589,2176,131763,3865,56,5041
13-08-2020,Aug,2020,Uttar Pradesh,84661,2230,136238,4072,54,4475
14-08-2020,Aug,2020,Uttar Pradesh,88786,2280,140775,4125,50,4537
15-08-2020,Aug,2020,Uttar Pradesh,92526,2335,145287,3740,55,4512
16-08-2020,Aug,2020,Uttar Pradesh,96231,2393,150061,3705,58,4774
17-08-2020,Aug,2020,Uttar Pradesh,100432,2449,154418,4201,56,4357
18-08-2020,Aug,2020,Uttar Pradesh,104808,2515,158216,4376,66,3798
19-08-2020,Aug,2020,Uttar Pradesh,109607,2585,162434,4799,70,4218
20-08-2020,Aug,2020,Uttar Pradesh,115227,2638,167510,5620,53,5076
21-08-2020,Aug,2020,Uttar Pradesh,121090,2733,172334,5863,95,4824
22-08-2020,Aug,2020,Uttar Pradesh,126657,2797,177239,5567,64,4905
23-08-2020,Aug,2020,Uttar Pradesh,131295,2867,182453,4638,70,5214
24-08-2020,Aug,2020,Uttar Pradesh,135613,2926,187781,4318,59,5328
25-08-2020,Aug,2020,Uttar Pradesh,140107,2987,192382,4494,61,4601
26-08-2020,Aug,2020,Uttar Pradesh,144754,3059,197388,4647,72,5006
27-08-2020,Aug,2020,Uttar Pradesh,148562,3149,203028,3808,90,5640
28-08-2020,Aug,2020,Uttar Pradesh,152893,3217,208419,4331,68,5391
29-08-2020,Aug,2020,Uttar Pradesh,157879,3294,213824,4986,77,5405
30-08-2020,Aug,2020,Uttar Pradesh,162741,3356,219457,4862,62,5633
31-08-2020,Aug,2020,Uttar Pradesh,167543,3423,225632,4802,67,6175
01-09-2020,Sep,2020,Uttar Pradesh,172140,3486,230414,4597,63,4782
02-09-2020,Sep,2020,Uttar Pradesh,176677,3542,235757,4537,56,5343
03-09-2020,Sep,2020,Uttar Pradesh,181364,3616,241439,4687,74,5682
04-09-2020,Sep,2020,Uttar Pradesh,185812,3691,247101,4448,75,5662
05-09-2020,Sep,2020,Uttar Pradesh,190818,3762,253175,5006,71,6074
06-09-2020,Sep,2020,Uttar Pradesh,195959,3843,259765,5141,81,6590
07-09-2020,Sep,2020,Uttar Pradesh,200738,3920,266283,4779,77,6518
08-09-2020,Sep,2020,Uttar Pradesh,205731,3976,271851,4993,56,5568
09-09-2020,Sep,2020,Uttar Pradesh,211170,4047,278473,5439,71,6622
10-09-2020,Sep,2020,Uttar Pradesh,216901,4112,285041,5731,65,6568
11-09-2020,Sep,2020,Uttar Pradesh,221506,4206,292029,4605,94,6988
12-09-2020,Sep,2020,Uttar Pradesh,227442,4282,299045,5936,76,7016
13-09-2020,Sep,2020,Uttar Pradesh,233527,4349,305831,6085,67,6786
14-09-2020,Sep,2020,Uttar Pradesh,239485,4429,312036,5958,80,6205
15-09-2020,Sep,2020,Uttar Pradesh,245417,4491,317195,5932,62,5159
16-09-2020,Sep,2020,Uttar Pradesh,252097,4604,324036,6680,113,6841
17-09-2020,Sep,2020,Uttar Pradesh,258573,4690,330265,6476,86,6229
18-09-2020,Sep,2020,Uttar Pradesh,263288,4771,336294,4715,81,6029
19-09-2020,Sep,2020,Uttar Pradesh,270094,4869,342788,6806,98,6494
20-09-2020,Sep,2020,Uttar Pradesh,276690,4953,348517,6596,84,5729
21-09-2020,Sep,2020,Uttar Pradesh,283274,5047,354275,6584,94,5758
22-09-2020,Sep,2020,Uttar Pradesh,289594,5135,358893,6320,88,4618
23-09-2020,Sep,2020,Uttar Pradesh,296183,5212,364543,6589,77,5650
24-09-2020,Sep,2020,Uttar Pradesh,302689,5299,369686,6506,87,5143
25-09-2020,Sep,2020,Uttar Pradesh,307611,5366,374277,4922,67,4591
26-09-2020,Sep,2020,Uttar Pradesh,313686,5450,378533,6075,84,4256
27-09-2020,Sep,2020,Uttar Pradesh,320232,5517,382835,6546,67,4302
28-09-2020,Sep,2020,Uttar Pradesh,325888,5594,387085,5656,77,4250
29-09-2020,Sep,2020,Uttar Pradesh,331270,5652,390875,5382,58,3790
30-09-2020,Sep,2020,Uttar Pradesh,336981,5715,394856,5711,63,3981
01-10-2020,Oct,2020,Uttar Pradesh,342415,5784,399082,5434,69,4226
02-10-2020,Oct,2020,Uttar Pradesh,346859,5864,403101,4444,80,4019
03-10-2020,Oct,2020,Uttar Pradesh,351966,5917,406995,5107,53,3894
04-10-2020,Oct,2020,Uttar Pradesh,356826,5977,410626,4860,60,3631
05-10-2020,Oct,2020,Uttar Pradesh,362052,6029,414466,5226,52,3840
06-10-2020,Oct,2020,Uttar Pradesh,366321,6092,417437,4269,63,2971
07-10-2020,Oct,2020,Uttar Pradesh,370753,6153,420937,4432,61,3500
08-10-2020,Oct,2020,Uttar Pradesh,374972,6200,424326,4219,47,3389
09-10-2020,Oct,2020,Uttar Pradesh,378662,6245,427459,3690,45,3133
10-10-2020,Oct,2020,Uttar Pradesh,383086,6293,430666,4424,48,3207
11-10-2020,Oct,2020,Uttar Pradesh,387149,6353,433712,4063,60,3046
12-10-2020,Oct,2020,Uttar Pradesh,390566,6394,436979,3417,41,3267
13-10-2020,Oct,2020,Uttar Pradesh,393908,6438,439161,3342,44,2182
14-10-2020,Oct,2020,Uttar Pradesh,397570,6466,442118,3662,28,2957
15-10-2020,Oct,2020,Uttar Pradesh,401306,6507,444711,3736,41,2593
16-10-2020,Oct,2020,Uttar Pradesh,404545,6543,447383,3239,36,2672
17-10-2020,Oct,2020,Uttar Pradesh,408083,6589,449935,3538,46,2552
18-10-2020,Oct,2020,Uttar Pradesh,411611,6629,452660,3528,40,2725
19-10-2020,Oct,2020,Uttar Pradesh,415592,6658,455146,3981,29,2486
20-10-2020,Oct,2020,Uttar Pradesh,418685,6685,456865,3093,27,1719
21-10-2020,Oct,2020,Uttar Pradesh,422024,6714,459154,3339,29,2289
22-10-2020,Oct,2020,Uttar Pradesh,425356,6755,461475,3332,41,2321
23-10-2020,Oct,2020,Uttar Pradesh,427937,6790,463858,2581,35,2383
24-10-2020,Oct,2020,Uttar Pradesh,430962,6830,466060,3025,40,2202
25-10-2020,Oct,2020,Uttar Pradesh,433703,6854,468238,2741,24,2178
26-10-2020,Oct,2020,Uttar Pradesh,436071,6882,470270,2368,28,2032
27-10-2020,Oct,2020,Uttar Pradesh,438521,6904,472077,2450,22,1807
28-10-2020,Oct,2020,Uttar Pradesh,440847,6940,474054,2326,36,1977
29-10-2020,Oct,2020,Uttar Pradesh,443589,6958,476034,2742,18,1980
30-10-2020,Oct,2020,Uttar Pradesh,446054,6983,477895,2465,25,1861
31-10-2020,Oct,2020,Uttar Pradesh,448644,7007,480082,2590,24,2187
01-11-2020,Nov,2020,Uttar Pradesh,451070,7025,481863,2426,18,1781
02-11-2020,Nov,2020,Uttar Pradesh,453458,7051,483832,2388,26,1969
03-11-2020,Nov,2020,Uttar Pradesh,455498,7076,485609,2040,25,1777
04-11-2020,Nov,2020,Uttar Pradesh,457708,7089,487335,2210,13,1726
05-11-2020,Nov,2020,Uttar Pradesh,459722,7104,489502,2014,15,2167
06-11-2020,Nov,2020,Uttar Pradesh,461073,7131,491354,1351,27,1852
07-11-2020,Nov,2020,Uttar Pradesh,463240,7155,493527,2167,24,2173
08-11-2020,Nov,2020,Uttar Pradesh,465250,7180,495421,2010,25,1894
09-11-2020,Nov,2020,Uttar Pradesh,467108,7206,497563,1858,26,2142
10-11-2020,Nov,2020,Uttar Pradesh,469003,7231,499199,1895,25,1636
11-11-2020,Nov,2020,Uttar Pradesh,471204,7261,501311,2201,30,2112
12-11-2020,Nov,2020,Uttar Pradesh,473316,7281,503159,2112,20,1848
13-11-2020,Nov,2020,Uttar Pradesh,475175,7302,505426,1859,21,2267
14-11-2020,Nov,2020,Uttar Pradesh,477180,7327,507602,2005,25,2176
15-11-2020,Nov,2020,Uttar Pradesh,479182,7354,509903,2002,27,2301
16-11-2020,Nov,2020,Uttar Pradesh,480965,7372,511304,1783,18,1401
17-11-2020,Nov,2020,Uttar Pradesh,482854,7393,512850,1889,21,1546
18-11-2020,Nov,2020,Uttar Pradesh,484692,7412,514270,1838,19,1420
19-11-2020,Nov,2020,Uttar Pradesh,487221,7441,516616,2529,29,2346
20-11-2020,Nov,2020,Uttar Pradesh,488911,7480,519148,1690,39,2532
21-11-2020,Nov,2020,Uttar Pradesh,491131,7500,521988,2220,20,2840
22-11-2020,Nov,2020,Uttar Pradesh,493228,7524,524223,2097,24,2235
23-11-2020,Nov,2020,Uttar Pradesh,495415,7559,526780,2187,35,2557
24-11-2020,Nov,2020,Uttar Pradesh,497475,7582,528833,2060,23,2053
25-11-2020,Nov,2020,Uttar Pradesh,499507,7615,531050,2032,33,2217
26-11-2020,Nov,2020,Uttar Pradesh,500835,7644,533355,1328,29,2305
27-11-2020,Nov,2020,Uttar Pradesh,502353,7674,535449,1518,30,2094
28-11-2020,Nov,2020,Uttar Pradesh,504411,7697,537747,2058,23,2298
29-11-2020,Nov,2020,Uttar Pradesh,506938,7718,539899,2527,21,2152
30-11-2020,Nov,2020,Uttar Pradesh,509556,7742,541873,2618,24,1974
01-12-2020,Dec,2020,Uttar Pradesh,512028,7761,543888,2472,19,2015
02-12-2020,Dec,2020,Uttar Pradesh,514087,7788,545545,2059,27,1657
03-12-2020,Dec,2020,Uttar Pradesh,516694,7817,547308,2607,29,1763
04-12-2020,Dec,2020,Uttar Pradesh,518390,7848,549228,1696,31,1920
05-12-2020,Dec,2020,Uttar Pradesh,520637,7877,551179,2247,29,1951
06-12-2020,Dec,2020,Uttar Pradesh,522867,7900,553012,2230,23,1833
07-12-2020,Dec,2020,Uttar Pradesh,524860,7924,554944,1993,24,1932
08-12-2020,Dec,2020,Uttar Pradesh,526721,7944,556397,1861,20,1453
09-12-2020,Dec,2020,Uttar Pradesh,528832,7967,558173,2111,23,1776
10-12-2020,Dec,2020,Uttar Pradesh,530854,7987,559499,2022,20,1326
11-12-2020,Dec,2020,Uttar Pradesh,532349,8011,561161,1495,24,1662
12-12-2020,Dec,2020,Uttar Pradesh,534224,8025,562722,1875,14,1561
13-12-2020,Dec,2020,Uttar Pradesh,535985,8056,564132,1761,31,1410
14-12-2020,Dec,2020,Uttar Pradesh,537755,8072,565556,1770,16,1424
15-12-2020,Dec,2020,Uttar Pradesh,539727,8083,566728,1972,11,1172
16-12-2020,Dec,2020,Uttar Pradesh,541579,8103,568064,1852,20,1336
17-12-2020,Dec,2020,Uttar Pradesh,543344,8118,569263,1765,15,1199
18-12-2020,Dec,2020,Uttar Pradesh,544503,8136,570789,1159,18,1526
19-12-2020,Dec,2020,Uttar Pradesh,546087,8154,572196,1584,18,1407
20-12-2020,Dec,2020,Uttar Pradesh,547631,8177,573401,1544,23,1205
21-12-2020,Dec,2020,Uttar Pradesh,549190,8196,574631,1559,19,1230
22-12-2020,Dec,2020,Uttar Pradesh,550587,8212,568835,1397,16,-5796
23-12-2020,Dec,2020,Uttar Pradesh,551917,8224,576832,1330,12,7997
24-12-2020,Dec,2020,Uttar Pradesh,553019,8245,577642,1102,21,810
25-12-2020,Dec,2020,Uttar Pradesh,554202,8267,578568,1183,22,926
26-12-2020,Dec,2020,Uttar Pradesh,555544,8279,579982,1342,12,1414
27-12-2020,Dec,2020,Uttar Pradesh,556912,8293,581080,1368,14,1098
28-12-2020,Dec,2020,Uttar Pradesh,558303,8306,581980,1391,13,900
29-12-2020,Dec,2020,Uttar Pradesh,559888,8322,582920,1585,16,940
30-12-2020,Dec,2020,Uttar Pradesh,561257,8340,583941,1369,18,1021
31-12-2020,Dec,2020,Uttar Pradesh,562459,8352,584966,1202,12,1025
01-01-2021,Jan,2021,Uttar Pradesh,563278,8364,585902,819,12,936
02-01-2021,Jan,2021,Uttar Pradesh,564541,8379,586751,1263,15,849
03-01-2021,Jan,2021,Uttar Pradesh,565731,8387,587434,1190,8,683
04-01-2021,Jan,2021,Uttar Pradesh,566910,8403,588171,1179,16,737
05-01-2021,Jan,2021,Uttar Pradesh,567964,8413,588882,1054,10,711
06-01-2021,Jan,2021,Uttar Pradesh,568892,8433,589611,928,20,729
07-01-2021,Jan,2021,Uttar Pradesh,569959,8441,590339,1067,8,728
08-01-2021,Jan,2021,Uttar Pradesh,570605,8452,590844,646,11,505
09-01-2021,Jan,2021,Uttar Pradesh,571606,8469,591610,1001,17,766
10-01-2021,Jan,2021,Uttar Pradesh,572773,8481,592475,1167,12,865
11-01-2021,Jan,2021,Uttar Pradesh,573542,8495,593171,769,14,696
12-01-2021,Jan,2021,Uttar Pradesh,574312,8504,593680,770,9,509
13-01-2021,Jan,2021,Uttar Pradesh,575101,8514,594175,789,10,495
14-01-2021,Jan,2021,Uttar Pradesh,575980,8529,594641,879,15,466
15-01-2021,Jan,2021,Uttar Pradesh,576519,8543,595142,539,14,501
16-01-2021,Jan,2021,Uttar Pradesh,577475,8558,595614,956,15,472
17-01-2021,Jan,2021,Uttar Pradesh,578405,8570,596137,930,12,523
18-01-2021,Jan,2021,Uttar Pradesh,579071,8576,596528,666,6,391
19-01-2021,Jan,2021,Uttar Pradesh,579693,8580,596904,622,4,376
20-01-2021,Jan,2021,Uttar Pradesh,580482,8584,597238,789,4,334
21-01-2021,Jan,2021,Uttar Pradesh,581164,8591,597628,682,7,390
22-01-2021,Jan,2021,Uttar Pradesh,581509,8597,597823,345,6,195
23-01-2021,Jan,2021,Uttar Pradesh,581993,8605,598126,484,8,303
24-01-2021,Jan,2021,Uttar Pradesh,582506,8609,598445,513,4,319
25-01-2021,Jan,2021,Uttar Pradesh,583014,8617,598713,508,8,268
26-01-2021,Jan,2021,Uttar Pradesh,583470,8624,598907,456,7,194
27-01-2021,Jan,2021,Uttar Pradesh,584039,8632,599208,569,8,301
28-01-2021,Jan,2021,Uttar Pradesh,584372,8636,599376,333,4,168
29-01-2021,Jan,2021,Uttar Pradesh,584752,8642,599624,380,6,248
30-01-2021,Jan,2021,Uttar Pradesh,585273,8646,599837,521,4,213
31-01-2021,Jan,2021,Uttar Pradesh,585747,8650,600079,474,4,242
01-02-2021,Feb,2021,Uttar Pradesh,586116,8658,600299,369,8,220
02-02-2021,Feb,2021,Uttar Pradesh,586505,8662,600470,389,4,171
03-02-2021,Feb,2021,Uttar Pradesh,586967,8668,600642,462,6,172
04-02-2021,Feb,2021,Uttar Pradesh,587398,8674,600837,431,6,195
05-02-2021,Feb,2021,Uttar Pradesh,587661,8680,600970,263,6,133
06-02-2021,Feb,2021,Uttar Pradesh,587984,8682,601128,323,2,158
07-02-2021,Feb,2021,Uttar Pradesh,588148,8686,601272,164,4,144
08-02-2021,Feb,2021,Uttar Pradesh,588818,8687,601385,670,1,113
09-02-2021,Feb,2021,Uttar Pradesh,589322,8691,601455,504,4,70
10-02-2021,Feb,2021,Uttar Pradesh,589565,8691,601562,243,0,107
11-02-2021,Feb,2021,Uttar Pradesh,589771,8696,601723,206,5,161
12-02-2021,Feb,2021,Uttar Pradesh,589882,8696,601898,111,0,175
13-02-2021,Feb,2021,Uttar Pradesh,590071,8698,602001,189,2,103
14-02-2021,Feb,2021,Uttar Pradesh,590292,8699,602089,221,1,88
15-02-2021,Feb,2021,Uttar Pradesh,590448,8702,602190,156,3,101
16-02-2021,Feb,2021,Uttar Pradesh,590570,8704,602248,122,2,58
17-02-2021,Feb,2021,Uttar Pradesh,590787,8704,602344,217,0,96
18-02-2021,Feb,2021,Uttar Pradesh,591013,8707,602410,226,3,66
19-02-2021,Feb,2021,Uttar Pradesh,591194,8709,602490,181,2,80
20-02-2021,Feb,2021,Uttar Pradesh,591359,8712,602592,165,3,102
21-02-2021,Feb,2021,Uttar Pradesh,591559,8714,602705,200,2,113
22-02-2021,Feb,2021,Uttar Pradesh,591700,8715,602785,141,1,80
23-02-2021,Feb,2021,Uttar Pradesh,591787,8716,602869,87,1,84
24-02-2021,Feb,2021,Uttar Pradesh,591989,8718,602975,202,2,106
25-02-2021,Feb,2021,Uttar Pradesh,592192,8721,603103,203,3,128
26-02-2021,Feb,2021,Uttar Pradesh,592327,8723,603232,135,2,129
27-02-2021,Feb,2021,Uttar Pradesh,592441,8725,603350,114,2,118
28-02-2021,Feb,2021,Uttar Pradesh,592556,8725,603427,115,0,77
01-03-2021,Mar,2021,Uttar Pradesh,592699,8725,603527,143,0,100
02-03-2021,Mar,2021,Uttar Pradesh,592803,8727,603608,104,2,81
03-03-2021,Mar,2021,Uttar Pradesh,592901,8728,603711,98,1,103
04-03-2021,Mar,2021,Uttar Pradesh,593035,8728,603788,134,0,77
05-03-2021,Mar,2021,Uttar Pradesh,593149,8729,603907,114,1,119
06-03-2021,Mar,2021,Uttar Pradesh,593288,8729,604034,139,0,127
07-03-2021,Mar,2021,Uttar Pradesh,593704,8729,604164,416,0,130
08-03-2021,Mar,2021,Uttar Pradesh,593895,8737,604279,191,8,115
09-03-2021,Mar,2021,Uttar Pradesh,594008,8738,604380,113,1,101
10-03-2021,Mar,2021,Uttar Pradesh,594109,8740,604527,101,2,147
11-03-2021,Mar,2021,Uttar Pradesh,594109,8740,604527,0,0,0
12-03-2021,Mar,2021,Uttar Pradesh,594219,8740,604648,110,0,121
13-03-2021,Mar,2021,Uttar Pradesh,594396,8743,604958,177,3,310
14-03-2021,Mar,2021,Uttar Pradesh,594550,8745,605112,154,2,154
15-03-2021,Mar,2021,Uttar Pradesh,594693,8746,605290,143,1,178
16-03-2021,Mar,2021,Uttar Pradesh,594855,8748,605441,162,2,151
17-03-2021,Mar,2021,Uttar Pradesh,594993,8750,605655,138,2,214
18-03-2021,Mar,2021,Uttar Pradesh,595150,8751,605915,157,1,260
19-03-2021,Mar,2021,Uttar Pradesh,595259,8753,606229,109,2,314
20-03-2021,Mar,2021,Uttar Pradesh,595382,8757,606609,123,4,380
21-03-2021,Mar,2021,Uttar Pradesh,595518,8758,607050,136,1,441
22-03-2021,Mar,2021,Uttar Pradesh,595743,8759,607538,225,1,488
23-03-2021,Mar,2021,Uttar Pradesh,595920,8760,608076,177,1,538
24-03-2021,Mar,2021,Uttar Pradesh,596101,8764,608709,181,4,633
25-03-2021,Mar,2021,Uttar Pradesh,596286,8769,609443,185,5,734
26-03-2021,Mar,2021,Uttar Pradesh,596451,8773,610273,165,4,830
27-03-2021,Mar,2021,Uttar Pradesh,596698,8779,611301,247,6,1028
28-03-2021,Mar,2021,Uttar Pradesh,596953,8783,612403,255,4,1102
29-03-2021,Mar,2021,Uttar Pradesh,597320,8786,613798,367,3,1395
30-03-2021,Mar,2021,Uttar Pradesh,597619,8790,615078,299,4,1280
31-03-2021,Mar,2021,Uttar Pradesh,598001,8800,615996,382,10,918
01-04-2021,Apr,2021,Uttar Pradesh,598535,8811,617194,534,11,1198
02-04-2021,Apr,2021,Uttar Pradesh,599045,8820,619783,510,9,2589
03-04-2021,Apr,2021,Uttar Pradesh,599827,8836,622736,782,16,2953
04-04-2021,Apr,2021,Uttar Pradesh,600577,8850,625923,750,14,3187
05-04-2021,Apr,2021,Uttar Pradesh,601440,8881,630059,863,31,4136
06-04-2021,Apr,2021,Uttar Pradesh,602319,8894,634033,879,13,3974
07-04-2021,Apr,2021,Uttar Pradesh,603495,8924,639928,1176,30,5895
08-04-2021,Apr,2021,Uttar Pradesh,604979,8964,645930,1484,40,6002
09-04-2021,Apr,2021,Uttar Pradesh,606063,9003,654404,1084,39,8474
10-04-2021,Apr,2021,Uttar Pradesh,606646,9039,663991,583,36,9587
11-04-2021,Apr,2021,Uttar Pradesh,608853,9085,676739,2207,46,12748
12-04-2021,Apr,2021,Uttar Pradesh,611622,9152,692015,2769,67,15276
13-04-2021,Apr,2021,Uttar Pradesh,614819,9224,705619,3197,72,13604
14-04-2021,Apr,2021,Uttar Pradesh,618293,9309,723582,3474,85,17963
15-04-2021,Apr,2021,Uttar Pradesh,622810,9376,744021,4517,67,20439
16-04-2021,Apr,2021,Uttar Pradesh,627032,9480,766360,4222,104,22339
17-04-2021,Apr,2021,Uttar Pradesh,633461,9583,793720,6429,103,27360
18-04-2021,Apr,2021,Uttar Pradesh,641292,9703,821054,7831,120,27334
19-04-2021,Apr,2021,Uttar Pradesh,650333,9830,851620,9041,127,30566
20-04-2021,Apr,2021,Uttar Pradesh,661311,9997,879831,10978,167,28211
21-04-2021,Apr,2021,Uttar Pradesh,675702,10159,909405,14391,162,29574
22-04-2021,Apr,2021,Uttar Pradesh,689900,10346,942511,14198,187,33106
23-04-2021,Apr,2021,Uttar Pradesh,706414,10541,976765,16514,195,34254
24-04-2021,Apr,2021,Uttar Pradesh,728980,10737,1013370,22566,196,36605
25-04-2021,Apr,2021,Uttar Pradesh,752211,10959,1051314,23231,222,37944
26-04-2021,Apr,2021,Uttar Pradesh,777844,11165,1086625,25633,206,35311
27-04-2021,Apr,2021,Uttar Pradesh,804563,11414,1120176,26719,249,33551
28-04-2021,Apr,2021,Uttar Pradesh,834961,11678,1153097,30398,264,32921
29-04-2021,Apr,2021,Uttar Pradesh,870864,11943,1182848,35903,265,29751
30-04-2021,Apr,2021,Uttar Pradesh,896477,12238,1217952,25613,295,35104
01-05-2021,May,2021,Uttar Pradesh,928971,12570,1252324,32494,332,34372
02-05-2021,May,2021,Uttar Pradesh,967797,12874,1282504,38826,304,30180
03-05-2021,May,2021,Uttar Pradesh,1004447,13162,1313361,36650,288,30857
04-05-2021,May,2021,Uttar Pradesh,1043134,13447,1342413,38687,285,29052
